,Time,Right Ascension,Declination,Distance,X,Y,Z
0,2018-01-01 00:00:00,85.15935367898982,18.781968013650534,356790.7348808212,28504.480010637864,336587.03482438903,114875.11089981633
1,2018-01-01 00:15:00,85.33093189562898,18.81498489199642,356449.16526035906,27464.697296796057,336282.6068883205,114959.58473131966
2,2018-01-01 00:30:00,85.49893942598712,18.847946293614406,356107.16443208494,26447.909639590296,335973.0448676607,115043.1821443969
3,2018-01-01 00:45:00,85.66336220161429,18.88078221899522,355765.9990910447,25454.254664002052,335659.87793962914,115125.90225619361
4,2018-01-01 01:00:00,85.82420047922616,18.913421869920764,355426.9366205929,24483.76938720605,335344.64055888215,115207.74436003517
5,2018-01-01 01:15:00,85.98146901444446,18.945793931501193,355091.24008460395,23536.390089631943,335028.8658478489,115288.70792525429
6,2018-01-01 01:30:00,86.1351971772029,18.977826866172176,354760.1631841691,22611.952619728418,334714.0789928551,115368.79259637865
7,2018-01-01 01:45:00,86.28542900554773,19.009449218459412,354434.94519954274,21710.193131144206,334401.7906746019,115447.99819152776
8,2018-01-01 02:00:00,86.43222319480152,19.040589929198156,354116.80593877856,20830.749249177294,334093.4905610158,115526.32470029032
9,2018-01-01 02:15:00,86.57565301936643,19.071178657549833,353806.94071580353,19973.16166153488,333790.64089095854,115603.772280672
10,2018-01-01 02:30:00,86.71580618484904,19.101146109131022,353506.51538047736,19136.876126304065,333494.67017571256,115680.34125540456
11,2018-01-01 02:45:00,86.852784608529,19.130424368271157,353216.661425266,18321.24588883783,333206.9670462528,115756.03210774445
12,2018-01-01 03:00:00,86.98670412677224,19.15894723224589,352938.4711917609,17525.534496829623,332928.8742719962,115830.84547632044
13,2018-01-01 03:15:00,87.11769412844352,19.18665054529105,352672.993202006,16748.91900168733,332661.6829771057,115904.78214973131
14,2018-01-01 03:30:00,87.24589711401913,19.2134725298254,352421.2276391848,15990.493532289498,332406.627079619,115977.84306002181
15,2018-01-01 03:45:00,87.37146818068004,19.239354112582884,352184.1220015366,15249.27322581139,332164.8779763945,116050.02927619073
16,2018-01-01 04:00:00,87.49457443437056,19.264239242817347,351962.5669543634,14524.198498629452,331937.53949798393,116121.34199664404
17,2018-01-01 04:15:00,87.61539433045732,19.288075200108466,351757.3924027432,13814.13963894187,331725.6431539177,116191.78254133533
18,2018-01-01 04:30:00,87.73411694532409,19.31081288902768,351569.36380881246,13117.901701480494,331530.143690054,116261.35234348339
19,2018-01-01 04:45:00,87.8509411820211,19.33240711805662,351399.17877431976,12434.22968284992,331351.9149760343,116330.0529406542
20,2018-01-01 05:00:00,87.96607491364954,19.352816860216276,351247.4639099257,11761.81395570026,331191.74624129105,116397.8859656408
21,2018-01-01 05:15:00,88.07973406897986,19.37200549289668,351114.772010248,11099.29593800067,331050.33867572783,116464.85313679396
22,2018-01-01 05:30:00,88.19214166537942,19.38994101464591,351001.57955191674,10445.273973084852,330928.3024092407,116530.95624813974
23,2018-01-01 05:45:00,88.30352679473881,19.40659623673498,350908.2845307971,9798.30939522767,330826.15388353355,116596.19715913034
24,2018-01-01 06:00:00,88.41412356866981,19.421948947602214,350835.2046523327,9156.93275452792,330744.3136276546,116660.57778420631
25,2018-01-01 06:15:00,88.52417002969096,19.435982048540577,350782.57588601677,8519.650174418104,330683.1044461595,116724.10008213812
26,2018-01-01 06:30:00,88.63390703559054,19.448683659219032,350750.5513939914,7884.949814246652,330642.75002835033,116786.76604524009
27,2018-01-01 06:45:00,88.74357712440319,19.46004719193443,350739.2008407112,7251.308409379034,330623.37398457463,116848.57768834376
28,2018-01-01 07:00:00,88.85342336777136,19.470071393933505,350748.51008768694,6617.197860370806,330624.9993130846,116909.53703796689
29,2018-01-01 07:15:00,88.96368822053469,19.478760357250707,350778.38127578807,5981.091843008036,330647.54830049264,116969.64612112411
30,2018-01-01 07:30:00,89.07461237447015,19.486123496113066,350828.6332944055,5341.472410702454,330690.8428558802,117028.90695453688
31,2018-01-01 07:45:00,89.18643362402626,19.492175492067123,350899.00263408036,4696.836560928561,330754.60527709493,117087.32153356918
32,2018-01-01 08:00:00,89.29938575180385,19.496936207518935,350989.1446173345,4045.702737208572,330838.4594461207,117144.89182157205
33,2018-01-01 08:15:00,89.41369744123477,19.50043056854261,351098.6349994234,3386.6172387449474,330941.9324483463,117201.61973919466
34,2018-01-01 08:30:00,89.52959122355706,19.502688418264686,351226.97192829044,2718.160510304717,331064.45660835225,117257.50715401034
35,2018-01-01 08:45:00,89.647282465863,19.503744342289718,351373.5782518348,2038.9532849380507,331205.37193431874,117312.55587041694
36,2018-01-01 09:00:00,89.76697840641556,19.503637467983996,351537.80415667576,1347.6625532395294,331363.9289594553,117366.7676196844
37,2018-01-01 09:15:00,89.88887724288385,19.502411239637397,351718.93012285355,643.0073335638849,331539.2919692474,117420.14405060065
38,2018-01-01 09:30:00,90.01316727859454,19.50011317167412,351916.17017507827,-76.2357818803165,331730.5425997645,117472.68672021606
39,2018-01-01 09:45:00,90.14002613117582,19.49679458232465,352128.6754112914,-811.2273287680086,331936.6837920803,117524.39708523569
40,2018-01-01 10:00:00,90.26962000733435,19.492510310194618,352355.5377871282,-1563.0599431431374,332156.6440857151,117575.27649376815
41,2018-01-01 10:15:00,90.40210304676764,19.487318416323472,352595.7941335436,-2332.753626188073,332389.28223217104,117625.32617751129
42,2018-01-01 10:30:00,90.53761673754593,19.481279874334586,352848.4303851941,-3121.2513217808823,332633.3921094579,117674.54724466566
43,2018-01-01 10:45:00,90.67628940457446,19.474458251243114,353112.3859949544,-3929.4148258694267,332887.7079158212,117722.94067311946
44,2018-01-01 11:00:00,90.81823577204052,19.466919381593247,353386.5585104278,-4758.021045141053,333150.9096202619,117770.50730454594
45,2018-01-01 11:15:00,90.9635566001486,19.45873103728772,353669.80828848906,-5607.758621309833,333421.6286472111,117817.24783877344
46,2018-01-01 11:30:00,91.11233839575867,19.449962595684656,353960.963322595,-6479.224935381032,333698.4537698781,117863.16282914134
47,2018-01-01 11:45:00,91.26465319600156,19.440684708134786,354258.8241587155,-7372.9235048647715,333979.9371873574,117908.25267824109
48,2018-01-01 12:00:00,91.42055842340778,19.430968971163765,354562.1688760866,-8289.261785187566,334264.6007594319,117952.5176344649
49,2018-01-01 12:15:00,91.58009681058114,19.420887602266248,354869.7581091472,-9228.54938466131,334550.94237216166,117995.9577892314
50,2018-01-01 12:30:00,91.74329639206385,19.410513122133594,355180.3400874569,-10190.99670078883,334837.44240650936,118038.57307487926
51,2018-01-01 12:45:00,91.9101705606588,19.399918044929592,355492.65567207296,-11176.71398378472,335122.57028270833,118080.36326341023
52,2018-01-01 13:00:00,92.08071818514831,19.389174578007204,355805.44336661464,-12185.710831180739,335404.79105174454,118121.32796573038
53,2018-01-01 13:15:00,92.25492378617659,19.378354332342813,356117.44428316184,-13217.896115946702,335682.5720058359,118161.4666318328
54,2018-01-01 13:30:00,92.43275776681303,19.36752804467066,356427.4070434663,-14273.078348286457,335954.3892792546,118200.77855156265
55,2018-01-01 13:45:00,92.61417669420021,19.35676531218613,356734.09259769676,-15350.966469481125,336218.7344113301,118239.26285628836
56,2018-01-01 14:00:00,92.7991236286616,19.34613434040587,357036.27894322464,-16451.171074524882,336474.1208430216,118276.91852097155
