,Time,Right Ascension,Declination,Distance,X,Y,Z
2818,2018-07-15 22:28:55.708162682,114.95596003388329,21.45547519204698,152054386.289081,-59709208.20765239,128304196.67341726,55618162.15008685
2819,2018-07-16 00:09:03.137441660,115.02568614541119,21.444061479529996,152055662.18063176,-59870491.86687452,128242551.43732277,55590436.27868502
2820,2018-07-16 01:49:10.566720640,115.09578453817534,21.43256614140009,152057261.24725726,-60032705.62478493,128180652.78520952,55562624.17256875
2821,2018-07-16 03:29:17.995999618,115.1662852802582,21.421049246846135,152058775.29720443,-60195730.12502942,128118068.77654976,55534724.92564989
2822,2018-07-16 05:09:25.425278598,115.23714088510857,21.409569334250797,152059811.26024172,-60359277.2136728,128054463.80212294,55506739.72675856
2823,2018-07-16 06:49:32.854557576,115.30823524792899,21.398172430377443,152060065.01574552,-60522944.330151856,127989661.9845807,55478671.64302754
2824,2018-07-16 08:29:40.283836556,115.379405457955,21.38688343227994,152059378.51936975,-60686290.50420708,127923680.41945395,55450525.05141285
2825,2018-07-16 10:09:47.713115534,115.45047238712071,21.37570146307799,152057769.50513175,-60848919.60372224,127856725.97789957,55422304.82529417
2826,2018-07-16 11:49:55.142394514,115.5212743157341,21.364600066203543,152055428.18640876,-61010555.10942626,127789156.27263375,55394015.42874614
2827,2018-07-16 13:30:02.571673492,115.59169728933361,21.353532196976204,152052681.56937754,-61171092.293531574,127721412.15573013,55365660.08818896
2828,2018-07-16 15:10:10.000952472,115.66169651187994,21.342439073109933,152049932.06882125,-61330617.94809735,127653934.49347316,55337240.196577765
2829,2018-07-16 16:50:17.430231450,115.73130475667227,21.331261223037433,152047581.94268993,-61489393.93873725,127587080.93370415,55308755.0617641
2830,2018-07-16 18:30:24.859510430,115.80062620862707,21.31994965768693,152045957.73260027,-61647807.69219229,127521058.38371585,55280202.04618538
2831,2018-07-16 20:10:32.288789408,115.86981688755259,21.308475066492118,152045248.9068151,-61806298.97151101,127455883.95080176,55251577.07160322
2832,2018-07-16 21:50:39.718068386,115.93905532812634,21.296833308938282,152045472.24212325,-61965276.77058087,127391381.72300012,55222875.393992715
2833,2018-07-16 23:30:47.147347366,116.00850902970487,21.285046170707794,152046468.6468929,-62125042.02497596,127327215.99944825,55194092.50287027
2834,2018-07-17 01:10:54.576626344,116.07830298707965,21.273157246778297,152047933.0280856,-62285730.73655348,127262954.69645965,55165224.976008356
2835,2018-07-17 02:51:02.005905324,116.14849621902329,21.261223732436875,152049471.59075132,-62447288.252878584,127198150.956967,55136271.129060045
2836,2018-07-17 04:31:09.435184302,116.21907070099769,21.24930567203975,152050675.8021461,-62609479.55783244,127132427.5533202,55107231.33842323
2837,2018-07-17 06:11:16.864463282,116.28993477098234,21.237454689247134,152051199.1248681,-62771933.62808164,127065548.14562191,55078107.97725937
2838,2018-07-17 07:51:24.293742260,116.3609403573005,21.225704314016703,152050822.10907423,-62934213.47603214,126997461.93922822,55048904.97723666
2839,2018-07-17 09:31:31.723021240,116.43191078663425,21.21406371669732,152049493.6242154,-63095898.6486074,126928313.30728742,55019627.09862785
2840,2018-07-17 11:11:39.152300218,116.50267395201955,21.202516017907232,152047340.49039978,-63256664.59901764,126858414.5592034,54990279.04581179
2841,2018-07-17 12:51:46.581579198,116.5730946201327,21.19102148540958,152044643.6974699,-63416343.9399461,126788186.99494328,54960864.59396663
